Frame,Green_X,Green_Y,Lime_X,Lime_Y,Distance
2061,1047,639,1205,585,166.97
2062,1049,639,1206,585,166.03
2063,1049,638,1206,585,165.7
2064,1050,638,1207,584,166.03
2065,1051,637,1207,583,165.08
2066,1053,636,1207,581,163.53
2067,1053,634,1208,579,164.47
2068,1055,632,1208,577,162.59
2069,1057,631,1208,574,161.4
2070,1059,628,1208,570,159.89
2071,1062,625,1209,567,158.03
2072,1067,621,1212,563,156.17
2073,1072,616,1215,559,153.94
2074,1077,612,1218,556,151.71
2075,1081,608,1220,553,149.49
2076,1085,606,1221,550,147.08
2077,1088,604,1224,547,147.46
2078,1091,602,0,0,
2079,1094,600,0,0,
2080,1098,599,0,0,
2081,1101,599,0,0,
2082,1103,598,0,0,
2083,1106,597,0,0,
2084,0,0,0,0,
2085,0,0,0,0,
2086,0,0,1233,536,
2087,0,0,1234,535,
2088,0,0,1234,535,
2089,0,0,1234,535,
2090,0,0,1234,535,
2091,0,0,1234,536,
2092,0,0,1233,538,
2093,0,0,1234,537,
2094,0,0,1235,537,
2095,0,0,1234,539,
2096,0,0,1234,539,
2097,0,0,1234,539,
2098,0,0,1233,539,
2099,0,0,1233,539,
2100,0,0,1232,539,
2101,0,0,1231,539,
2102,0,0,1230,541,
2103,0,0,1229,542,
2104,0,0,1228,543,
2105,1097,603,1224,547,138.8
2106,0,0,1222,549,
2107,0,0,1220,552,
2108,0,0,1218,554,
2109,0,0,1217,556,
2110,0,0,1209,559,
2111,0,0,1202,556,
2112,0,0,1186,554,
2113,0,0,1169,548,
2114,0,0,1157,544,
2115,0,0,1153,541,
2116,0,0,1150,537,
2117,0,0,1149,533,
2118,0,0,1148,529,
2119,0,0,1147,527,
2120,0,0,1145,524,
2121,0,0,1143,522,
2122,0,0,1142,520,
2123,0,0,1141,519,
2124,0,0,1138,520,
2125,0,0,1135,520,
2126,0,0,1132,520,
2127,0,0,1130,520,
2128,0,0,1127,519,
2129,0,0,0,0,
2130,0,0,0,0,
2131,998,600,0,0,
2132,989,603,0,0,
2133,0,0,0,0,
2134,975,606,0,0,
2135,969,607,0,0,
2136,964,609,1105,545,154.85
2137,961,610,1104,549,155.47
2138,959,611,1102,550,155.47
2139,957,611,1100,553,154.31
2140,0,0,1099,554,
2141,0,0,1098,554,
2142,0,0,1097,556,
2143,0,0,1097,557,
2144,0,0,1097,558,
2145,0,0,1097,558,
2146,0,0,1097,558,
2147,0,0,1097,558,
2148,0,0,1097,558,
2149,0,0,1098,557,
2150,0,0,1098,557,
2151,0,0,1098,557,
2152,0,0,1098,557,
2153,0,0,1098,557,
2154,0,0,1099,556,
2155,961,614,1099,555,150.08
2156,960,616,1099,555,151.8
2157,0,0,1100,554,
2158,0,0,1100,553,
2159,0,0,1101,553,
2160,0,0,1101,552,
2161,962,617,1102,550,155.21
2162,963,618,1102,549,155.18
2163,964,618,1102,548,154.74
2164,965,618,1102,547,154.3
2165,967,618,1104,545,155.24
2166,970,617,1106,542,155.31
2167,974,616,1107,538,154.18
2168,976,613,1108,531,155.4
2169,979,610,1108,524,155.04
2170,982,606,1108,516,154.84
2171,986,602,1109,507,155.42
2172,990,597,1110,499,154.93
2173,996,590,1113,491,153.26
2174,1003,583,0,0,
2175,1009,578,0,0,
2176,1018,573,0,0,
2177,1028,568,0,0,
2178,0,0,0,0,
2179,1050,539,0,0,
2180,1065,532,0,0,
2181,1073,541,0,0,
2182,1081,551,1234,531,154.3
2183,1087,561,1241,545,154.83
2184,1091,572,1245,558,154.64
2185,1095,582,1249,569,154.55
2186,1096,589,1250,574,154.73
2187,1095,595,1251,579,156.82
2188,1096,598,1252,584,156.63
2189,1096,599,1253,586,157.54
2190,1096,600,1253,587,157.54
2191,1096,600,1254,589,158.38
2192,1096,601,1253,589,157.46
2193,1097,601,1254,589,157.46
2194,1097,600,1254,588,157.46
2195,1098,599,1255,587,157.46
2196,1099,597,1256,586,157.38
2197,1100,595,1258,583,158.46
2198,1104,592,1259,580,155.46
2199,1107,588,1261,578,154.32
2200,1108,586,1263,577,155.26
2201,1110,587,1264,575,154.47
2202,1110,585,1265,574,155.39
2203,1110,585,1265,573,155.46
2204,1112,584,1264,571,152.55
2205,0,0,1264,570,
2206,1119,578,1264,569,145.28
2207,1119,578,1263,568,144.35
2208,1118,578,1261,566,143.5
2209,0,0,1260,566,
2210,1117,577,1259,564,142.59
2211,1118,575,1258,563,140.51
2212,1118,573,1258,560,140.6
2213,1118,573,0,0,
2214,0,0,0,0,
2215,1115,569,0,0,
2216,1114,567,0,0,
2217,0,0,0,0,
2218,0,0,0,0,
2219,0,0,0,0,
2220,0,0,0,0,
2221,0,0,0,0,
2222,0,0,0,0,
2223,0,0,0,0,
2224,0,0,0,0,
2225,0,0,0,0,
2226,0,0,0,0,
2227,0,0,0,0,
2228,0,0,0,0,
2229,0,0,0,0,
2230,0,0,0,0,
2231,0,0,0,0,
2232,1055,582,0,0,
2233,1051,586,0,0,
2234,1047,590,1192,585,145.09
2235,1044,592,1190,586,146.12
2236,1042,595,1190,586,148.27
2237,1043,595,1190,587,147.22
2238,1043,596,1190,587,147.28
2239,1043,597,1190,588,147.28
2240,1044,598,1190,588,146.34
2241,1045,600,1191,588,146.49
2242,1046,601,1191,588,145.58
2243,1046,602,1192,588,146.67
2244,1048,604,1192,588,144.89
2245,1049,605,1193,586,145.25
2246,1051,606,1196,585,146.51
2247,1054,607,1197,584,144.84
2248,1056,606,1198,584,143.69
2249,1057,605,1199,581,144.01
2250,1059,603,1200,578,143.2
2251,1061,602,0,0,
2252,1062,601,0,0,
2253,1063,601,0,0,
2254,1064,601,0,0,
2255,1064,600,0,0,
2256,1065,602,0,0,
2257,1065,602,1206,571,144.37
2258,1065,602,1205,569,143.84
2259,1065,602,1204,567,143.34
2260,1066,601,1203,567,141.16
2261,1066,599,1204,563,142.62
2262,1067,599,1204,562,141.91
2263,1068,598,1203,562,139.72
2264,1069,597,1203,560,139.01
2265,1070,597,1202,557,137.93
2266,1071,597,0,0,
2267,1072,597,0,0,
2268,1073,597,0,0,
2269,1074,596,0,0,
2270,1075,597,0,0,
2271,1076,598,0,0,
2272,1076,599,0,0,
2273,1074,602,0,0,
2274,1071,604,1205,559,141.35
2275,1070,604,1207,560,143.89
2276,1070,604,1204,561,140.73
2277,1069,604,1203,561,140.73
2278,1068,601,1201,561,138.88
2279,1067,600,1200,562,138.32
2280,1067,598,1200,561,138.05
2281,1068,596,1200,561,136.56
2282,1069,595,1201,561,136.31
2283,1071,594,1201,561,134.12
2284,1073,594,1200,561,131.22
2285,1074,594,1201,562,130.97
2286,1076,595,1201,563,129.03
2287,1077,595,0,0,
2288,1078,595,0,0,
2289,1080,596,0,0,
2290,1083,597,0,0,
2291,1086,598,0,0,
2292,1087,599,0,0,
2293,1089,599,0,0,
2294,1092,598,0,0,
2295,1096,598,0,0,
2296,1096,598,0,0,
2297,1096,599,0,0,
2298,1096,599,0,0,
2299,0,0,0,0,
2300,0,0,1215,558,
2301,0,0,1213,559,
2302,0,0,1202,557,
2303,0,0,1190,553,
2304,0,0,1181,546,
2305,0,0,1177,539,
2306,0,0,1170,533,
2307,0,0,1167,529,
2308,0,0,1163,524,
2309,0,0,1159,519,
2310,0,0,1156,517,
2311,0,0,1152,516,
2312,0,0,1147,517,
2313,0,0,1143,518,
2314,0,0,1141,520,
2315,1021,589,1141,523,136.95
2316,1021,591,1142,525,137.83
2317,1022,590,1144,525,138.24
2318,1024,586,1146,520,138.71
2319,1029,584,1147,514,137.2
2320,0,0,1151,512,
2321,1053,596,0,0,
2322,0,0,0,0,
2323,0,0,0,0,
2324,0,0,0,0,
2325,1152,582,0,0,
2326,1159,592,1312,560,156.31
2327,1162,598,1314,561,156.44
2328,1162,599,1314,563,156.2
2329,1163,600,1314,562,155.71
2330,1164,599,1316,562,156.44
2331,1165,599,1316,560,155.96
2332,1166,597,1317,560,155.47
2333,1167,598,1317,559,154.99
2334,1168,598,1318,557,155.5
2335,1168,598,1318,557,155.5
2336,1168,600,1315,555,153.73
2337,1168,600,1312,553,151.48
2338,1168,603,1311,555,150.84
2339,1169,605,1311,555,150.55
2340,1169,606,1310,555,149.94
2341,1171,608,1310,555,148.76
2342,1174,609,1308,556,144.1
2343,1176,610,1309,556,143.54
2344,1179,610,1310,556,141.69
2345,1182,608,1312,555,140.39
2346,1184,606,1313,552,139.85
2347,1186,604,1315,550,139.85
2348,1187,602,1315,548,138.92
2349,1189,602,1316,547,138.4
2350,1190,601,1317,547,138.0
2351,1192,600,1318,545,137.48
2352,1193,600,1318,545,136.57
2353,1194,599,0,0,
2354,1195,598,0,0,
2355,1196,597,0,0,
2356,1197,596,0,0,
2357,1198,596,0,0,
2358,1198,595,0,0,
2359,1199,593,0,0,
2360,1198,593,1323,548,132.85
2361,0,0,1324,547,
2362,0,0,1325,547,
2363,0,0,1325,546,
2364,0,0,1325,546,
2365,0,0,1325,546,
2366,0,0,1324,545,
2367,0,0,1323,545,
2368,0,0,1323,546,
2369,0,0,0,0,
2370,0,0,0,0,
2371,1199,602,0,0,
2372,1199,605,0,0,
2373,1195,610,0,0,
2374,0,0,1315,577,
2375,0,0,1310,580,
2376,0,0,1310,581,
2377,0,0,1307,583,
2378,0,0,0,0,
2379,1170,622,0,0,
2380,1166,625,0,0,
2381,1162,627,0,0,
2382,1159,628,0,0,
2383,1155,631,1292,594,141.91
2384,1151,632,1289,596,142.62
2385,1149,630,1289,595,144.31
2386,1146,626,1287,593,144.81
2387,1144,622,1285,589,144.81
2388,1140,618,1282,587,145.34
2389,1136,616,1280,583,147.73
2390,1133,614,1278,581,148.71
2391,1133,612,1277,579,147.73
2392,1132,610,1277,577,148.71
2393,1132,609,1276,576,147.73
2394,1132,609,1275,576,146.76
2395,1133,606,1274,574,144.59
2396,1138,604,1276,572,141.66
2397,1145,603,1284,573,142.2
2398,1158,601,0,0,
2399,0,0,0,0,
2400,0,0,1369,579,
2401,1228,583,1390,579,162.05
2402,1235,585,1397,581,162.05
2403,1237,587,1398,581,161.11
2404,1238,588,1399,582,161.11
2405,1238,589,1401,583,163.11
2406,1238,590,1403,584,165.11
2407,1238,591,1403,584,165.15
2408,1237,592,1402,583,165.25
2409,1237,594,1397,577,160.9
2410,1235,597,1394,577,160.25
2411,1236,598,1394,576,159.52
2412,1239,598,1394,573,157.0
2413,1241,600,1395,572,156.52
2414,1242,601,1395,573,155.54
2415,1243,605,1395,574,155.13
2416,1243,608,1395,576,155.33
2417,1244,610,1396,577,155.54
2418,1245,612,1396,578,154.78
2419,1245,614,1396,579,155.0
2420,1244,614,1396,580,155.76
2421,1244,615,1395,580,155.0
2422,1245,616,1395,580,154.26
2423,1246,616,1395,580,153.29
2424,1248,617,1396,580,152.55
2425,1249,618,1396,580,151.83
2426,1249,618,1395,580,150.86
2427,1249,619,1395,581,150.86
2428,1250,618,1395,580,149.9
2429,1250,617,1396,578,151.12
2430,1251,616,1396,575,150.69
2431,1251,615,1397,573,151.92
2432,1251,612,1398,570,152.88
2433,1252,609,1399,568,152.61
2434,1250,604,1400,570,153.81
2435,1244,603,1399,572,158.07
2436,1238,600,1396,574,160.12
2437,1233,598,1394,575,162.63
2438,1230,596,1392,576,163.23
2439,1226,592,1390,576,164.78
2440,1225,588,1389,575,164.51
2441,1224,586,1389,575,165.37
2442,1225,582,1389,574,164.2
2443,1225,582,1389,573,164.25
2444,1223,582,1389,571,166.36
2445,1223,583,1385,568,162.69
2446,0,0,1382,569,
2447,0,0,1382,570,
2448,1221,585,1382,570,161.7
2449,1224,584,1382,570,158.62
2450,1224,583,1381,569,157.62
2451,1222,582,1380,569,158.53
2452,1220,578,1376,567,156.39
2453,1218,574,0,0,
2454,1214,569,0,0,
2455,1210,564,0,0,
2456,1206,557,0,0,
2457,1204,552,0,0,
2458,1202,549,0,0,
2459,1201,546,0,0,
2460,1200,544,0,0,
2461,1199,544,0,0,
2462,1199,543,0,0,
2463,1196,543,0,0,
2464,1196,543,0,0,
2465,1196,543,0,0,
2466,1196,543,0,0,
2467,1194,544,0,0,
2468,1194,546,0,0,
2469,1194,549,0,0,
2470,1191,554,0,0,
2471,1186,559,0,0,
2472,1182,565,0,0,
2473,1178,571,0,0,
2474,1172,577,0,0,
2475,1168,582,0,0,
2476,1167,584,0,0,
2477,1169,585,0,0,
2478,1171,587,0,0,
2479,1173,587,0,0,
2480,1175,587,0,0,
2481,1177,587,0,0,
2482,1179,587,0,0,
2483,1182,586,0,0,
2484,1184,586,0,0,
2485,1186,586,0,0,
2486,1188,587,0,0,
2487,1191,588,0,0,
2488,1195,589,0,0,
2489,1197,590,0,0,
2490,1199,590,0,0,
2491,1199,589,0,0,
2492,1201,589,0,0,
2493,1202,589,0,0,
2494,1203,588,0,0,
2495,1204,588,0,0,
2496,1205,590,0,0,
2497,1206,592,0,0,
2498,1209,594,0,0,
2499,1210,595,0,0,
2500,1213,596,0,0,
2501,1214,598,0,0,
2502,1214,601,0,0,
2503,1216,602,0,0,
2504,1219,603,0,0,
2505,1224,603,0,0,
2506,1229,602,0,0,
2507,1232,602,0,0,
2508,1236,602,0,0,
2509,1238,602,0,0,
2510,1239,602,0,0,
2511,1240,602,0,0,
2512,1241,601,0,0,
2513,1242,601,0,0,
2514,1243,601,0,0,
2515,1245,601,0,0,
2516,1247,601,0,0,
2517,1248,600,0,0,
2518,1249,600,0,0,
2519,0,0,0,0,
2520,1250,600,0,0,
2521,0,0,0,0,
2522,0,0,0,0,
2523,0,0,0,0,
2524,0,0,0,0,
2525,0,0,0,0,
2526,0,0,0,0,
2527,0,0,0,0,
2528,0,0,0,0,
2529,0,0,0,0,
2530,0,0,0,0,
2531,0,0,0,0,
2532,0,0,0,0,
2533,0,0,0,0,
2534,0,0,0,0,
2535,0,0,0,0,
2536,0,0,0,0,
2537,0,0,1382,572,
2538,0,0,1380,572,
2539,0,0,1377,573,
2540,0,0,1374,574,
2541,0,0,1373,573,
2542,0,0,1372,573,
2543,0,0,1371,572,
2544,0,0,1369,570,
2545,0,0,1368,569,
2546,0,0,1367,569,
2547,0,0,1367,569,
2548,0,0,1367,567,
2549,0,0,1366,568,
2550,0,0,1366,566,
2551,0,0,1367,564,
2552,0,0,1367,563,
2553,0,0,1367,563,
2554,0,0,1366,564,
2555,0,0,1364,564,
2556,0,0,1364,564,
2557,0,0,1366,563,
2558,0,0,1366,562,
2559,0,0,1365,563,
2560,0,0,1363,563,
2561,1235,604,1364,561,135.98
2562,1233,605,1364,561,138.19
2563,1232,605,1362,563,136.62
2564,1229,605,1361,564,138.22
2565,0,0,1358,567,
2566,0,0,1355,569,
2567,0,0,1345,571,
2568,0,0,1333,569,
2569,0,0,0,0,
2570,0,0,1305,564,
2571,0,0,1302,561,
2572,0,0,1302,559,
2573,0,0,1301,557,
2574,0,0,1301,555,
2575,0,0,1300,553,
2576,0,0,1301,552,
2577,0,0,1299,551,
2578,0,0,1298,550,
2579,0,0,1295,549,
2580,0,0,1288,549,
2581,0,0,1280,548,
2582,0,0,1270,549,
2583,0,0,0,0,
2584,0,0,0,0,
2585,0,0,0,0,
2586,0,0,0,0,
2587,0,0,0,0,
2588,0,0,0,0,
2589,0,0,0,0,
2590,0,0,0,0,
2591,0,0,0,0,
2592,0,0,0,0,
2593,0,0,0,0,
2594,0,0,0,0,
2595,0,0,0,0,
2596,0,0,0,0,
2597,0,0,0,0,
2598,0,0,0,0,
2599,0,0,0,0,
2600,0,0,0,0,
2601,0,0,0,0,
2602,0,0,0,0,
2603,0,0,1217,576,
2604,0,0,1218,574,
2605,0,0,1217,571,
2606,0,0,1218,568,
2607,0,0,1218,566,
2608,0,0,1218,561,
2609,0,0,1218,557,
2610,0,0,1217,554,
2611,0,0,1216,552,
2612,0,0,1215,552,
2613,0,0,1215,552,
2614,0,0,1213,552,
2615,0,0,1209,551,
2616,0,0,1207,551,
2617,0,0,1205,549,
2618,0,0,1204,547,
2619,0,0,1202,546,
2620,0,0,1200,544,
2621,0,0,1198,543,
2622,0,0,1195,541,
2623,0,0,1190,539,
2624,0,0,1186,537,
2625,0,0,1183,536,
2626,0,0,1178,534,
2627,0,0,1172,532,
2628,0,0,1169,531,
2629,0,0,1165,529,
2630,0,0,1163,528,
2631,0,0,1161,530,
2632,0,0,1162,533,
2633,0,0,1162,535,
2634,0,0,1161,537,
2635,0,0,1160,539,
2636,0,0,1160,542,
2637,0,0,1161,544,
2638,0,0,1161,545,
2639,1014,536,1161,546,147.34
2640,0,0,1161,546,
2641,0,0,1161,546,
2642,0,0,1161,546,
2643,1010,535,1161,545,151.33
2644,0,0,1161,545,
2645,1008,534,1161,545,153.39
2646,0,0,1161,545,
2647,0,0,1160,545,
2648,0,0,1160,545,
2649,0,0,1159,546,
2650,0,0,1159,546,
2651,0,0,1158,545,
2652,0,0,1158,544,
2653,0,0,1159,544,
2654,0,0,1160,542,
2655,0,0,1161,539,
2656,0,0,1163,533,
2657,0,0,1164,527,
2658,0,0,1166,521,
2659,0,0,1169,513,
2660,0,0,1172,504,
2661,0,0,1174,496,
2662,0,0,1175,490,
2663,0,0,0,0,
2664,0,0,0,0,
2665,0,0,0,0,
2666,0,0,0,0,
2667,0,0,0,0,
2668,0,0,0,0,
2669,0,0,0,0,
2670,0,0,0,0,
2671,0,0,0,0,
2672,0,0,0,0,
2673,0,0,0,0,
2674,0,0,0,0,
2675,0,0,0,0,
2676,0,0,0,0,
2677,0,0,0,0,
2678,0,0,1189,566,
2679,0,0,1192,571,
2680,1037,591,1192,574,155.93
2681,1037,595,1193,575,157.28
2682,1036,599,1192,577,157.54
2683,1037,602,1192,578,156.85
2684,1038,604,1193,579,157.0
2685,1040,606,1194,580,156.18
2686,1041,607,1195,580,156.35
2687,1041,610,1196,582,157.51
2688,1041,613,1197,582,159.05
2689,1040,615,1198,584,161.01
2690,1040,617,1199,584,162.39
2691,1040,619,1200,585,163.57
2692,1040,622,1200,585,164.22
2693,1040,624,1199,586,163.48
2694,1040,626,1200,586,164.92
2695,1042,629,1200,586,163.75
2696,1044,632,1201,586,163.6
2697,1048,636,1203,585,163.17
2698,1052,639,1205,584,162.59
2699,1057,641,1207,582,161.19
2700,1062,642,1210,581,160.08
2701,1067,643,0,0,
2702,1070,643,0,0,
2703,1073,642,0,0,
2704,1075,641,0,0,
2705,1077,639,0,0,
2706,1078,637,0,0,
2707,1077,636,0,0,
2708,1076,634,0,0,
2709,1075,632,0,0,
2710,1075,631,0,0,
2711,1074,630,0,0,
2712,1073,628,0,0,
2713,1072,626,0,0,
2714,1071,626,0,0,
2715,1070,625,0,0,
2716,1069,624,0,0,
2717,1070,622,0,0,
2718,1070,620,0,0,
2719,1071,619,0,0,
2720,1072,619,0,0,
2721,1074,618,0,0,
2722,1076,616,0,0,
2723,1076,615,0,0,
2724,1076,616,0,0,
2725,1074,616,0,0,
2726,1074,616,0,0,
2727,1075,614,0,0,
2728,1076,612,0,0,
2729,1077,612,0,0,
2730,1077,612,0,0,
2731,1076,611,0,0,
2732,1076,609,0,0,
2733,1077,608,0,0,
2734,1077,607,0,0,
2735,1076,606,0,0,
2736,1075,605,0,0,
2737,1074,604,0,0,
2738,1073,602,0,0,
2739,1070,602,0,0,
2740,1066,601,0,0,
2741,1063,600,0,0,
2742,1060,600,0,0,
2743,1057,600,0,0,
2744,1055,601,0,0,
2745,1053,603,0,0,
2746,1051,604,0,0,
2747,1050,606,0,0,
2748,1048,607,1201,567,158.14
2749,1047,608,1200,567,158.4
2750,1046,608,1199,568,158.14
2751,1045,606,1198,568,157.65
2752,1044,606,1198,567,158.86
2753,1045,604,1198,567,157.41
2754,1045,604,1197,567,156.44
2755,1044,604,1196,567,156.44
2756,1043,604,1194,567,155.47
2757,1040,606,1189,568,153.77
2758,1036,608,1183,570,151.83
2759,1031,609,1173,575,146.01
2760,0,0,1161,578,
2761,0,0,1148,578,
2762,0,0,1134,578,
2763,0,0,1123,577,
2764,0,0,1114,579,
2765,0,0,1114,575,
2766,0,0,1114,573,
2767,0,0,1113,571,
2768,0,0,1111,569,
2769,0,0,1109,568,
2770,0,0,1108,567,
2771,0,0,1107,566,
2772,0,0,0,0,
2773,0,0,0,0,
2774,0,0,0,0,
2775,975,606,0,0,
2776,966,610,1103,572,142.17
2777,956,613,1101,573,150.42
2778,948,615,1097,574,154.54
2779,940,616,1092,575,157.43
2780,932,617,1086,576,159.36
2781,925,618,1080,576,160.59
2782,0,0,1075,576,
2783,0,0,1072,578,
2784,0,0,1069,578,
2785,0,0,1064,575,
2786,0,0,1059,572,
2787,0,0,1055,566,
2788,0,0,1052,561,
2789,922,598,1050,558,134.1
2790,922,594,1047,552,131.87
2791,0,0,1046,551,
2792,0,0,1044,550,
2793,0,0,1044,549,
2794,0,0,1044,548,
2795,0,0,1045,547,
2796,0,0,1046,545,
2797,0,0,0,0,
2798,0,0,0,0,
2799,926,566,0,0,
2800,928,565,0,0,
2801,928,563,0,0,
2802,929,559,0,0,
2803,930,556,0,0,
2804,0,0,0,0,
2805,935,546,1070,517,138.08
2806,0,0,1074,511,
2807,943,539,1077,509,137.32
2808,0,0,1078,508,
2809,0,0,1081,506,
2810,0,0,1085,504,
2811,0,0,1090,502,
2812,0,0,1093,501,
2813,0,0,1099,502,
2814,0,0,1103,501,
2815,0,0,1108,501,
2816,0,0,1113,501,
2817,0,0,1117,501,
2818,0,0,1123,504,
2819,0,0,1131,510,
2820,0,0,1143,517,
2821,0,0,1155,524,
2822,0,0,1162,527,
2823,993,531,1165,528,172.03
2824,994,531,1167,528,173.03
2825,995,533,1168,528,173.07
2826,994,535,1169,529,175.1
2827,995,538,1169,530,174.18
2828,996,539,1170,531,174.18
2829,997,541,1171,532,174.23
2830,998,543,1172,532,174.35
2831,1002,547,1174,533,172.57
2832,1005,550,1176,535,171.66
2833,0,0,1180,537,
2834,0,0,1183,539,
2835,0,0,1187,541,
2836,0,0,1191,542,
2837,0,0,1198,543,
2838,1041,594,1202,542,169.19
2839,1048,599,1207,542,168.91
2840,1056,603,1210,542,165.64
2841,1063,606,1213,540,163.88
2842,1068,608,1215,540,161.97
2843,1073,611,0,0,
2844,1076,613,0,0,
2845,1077,614,0,0,
2846,1077,614,0,0,
2847,1075,614,0,0,
2848,1074,614,0,0,
2849,1072,613,0,0,
2850,1070,612,0,0,
2851,1069,612,0,0,
2852,1068,612,1214,541,162.35
2853,1067,612,1214,542,162.82
2854,1067,612,1213,541,162.35
2855,1067,612,1214,541,163.25
2856,1067,612,1213,541,162.35
2857,1067,611,1214,541,162.82
2858,1067,611,1214,541,162.82
2859,1067,611,1214,540,163.25
2860,1067,610,1214,541,162.39
2861,1066,610,1214,541,163.29
2862,1066,610,1214,541,163.29
2863,1066,610,1214,540,163.72
2864,1067,610,1215,540,163.72
2865,1066,610,1215,540,164.62
2866,1066,610,1214,540,163.72
2867,1066,610,1214,541,163.29
2868,1066,610,1214,542,162.87
2869,1066,610,1214,542,162.87
2870,1066,611,1214,542,163.29
2871,1066,609,1213,542,161.55
2872,1066,609,1213,542,161.55
2873,1064,608,0,0,
2874,1060,609,0,0,
2875,1054,612,0,0,
2876,1049,614,0,0,
2877,1046,618,0,0,
2878,1044,620,0,0,
2879,1043,623,0,0,
2880,1042,624,0,0,
2881,1042,627,1197,581,161.68
2882,1040,631,1196,584,162.93
2883,1038,635,1194,586,163.51
2884,1039,639,1192,587,161.6
2885,1040,639,1193,588,161.28
2886,1042,639,1194,588,160.33
2887,1044,639,1196,589,160.01
2888,1046,638,1198,589,159.7
2889,1048,638,1200,589,159.7
2890,1051,638,1201,588,158.11
2891,1054,637,1203,590,156.24
2892,1057,635,0,0,
2893,1060,634,0,0,
2894,1061,633,0,0,
2895,1063,632,0,0,
2896,1063,631,0,0,
2897,1064,629,0,0,
2898,1064,627,0,0,
2899,1063,624,0,0,
2900,1064,623,0,0,
2901,1064,622,0,0,
2902,1063,622,0,0,
2903,1060,623,0,0,
2904,1058,623,0,0,
2905,1057,620,0,0,
2906,1058,617,0,0,
2907,1060,614,0,0,
2908,1062,612,0,0,
2909,1063,611,0,0,
2910,1064,611,0,0,
2911,1065,610,0,0,
2912,1066,610,0,0,
2913,1067,609,0,0,
2914,1067,609,0,0,
2915,1067,609,1205,564,145.15
2916,1068,608,1208,563,147.05
2917,1069,608,1209,562,147.36
2918,1069,607,1209,561,147.36
2919,1070,608,1210,561,147.68
2920,1070,608,1210,561,147.68
2921,1070,607,1210,561,147.36
2922,1070,606,1209,560,146.41
2923,1068,605,1207,560,146.1
2924,1066,605,1206,559,147.36
2925,1064,606,1206,560,149.26
2926,1063,605,1205,560,148.96
2927,1063,603,1204,559,147.71
2928,1063,602,1205,558,148.66
2929,1061,602,1203,557,148.96
2930,1060,602,1201,558,147.71
2931,1060,601,1202,555,149.26
2932,1060,601,1204,555,151.17
2933,1059,601,1204,555,152.12
2934,1058,601,1203,554,152.43
2935,1057,601,1203,554,153.38
2936,1057,600,1203,555,152.78
2937,1056,601,1202,556,152.78
2938,1055,602,1200,557,151.82
2939,1054,602,1199,559,151.24
2940,1054,603,1199,560,151.24
2941,1054,604,1198,561,150.28
2942,1053,605,1198,563,150.96
2943,1052,606,1197,564,150.96
2944,1052,607,1195,565,149.04
2945,1051,608,1193,566,148.08
2946,1049,608,1192,566,149.04
2947,1048,608,1191,567,148.76
2948,1046,610,1190,567,150.28
2949,1045,611,1188,566,149.91
2950,1042,611,1187,565,152.12
2951,1041,612,1186,565,152.43
2952,1039,612,1185,566,153.08
2953,1037,612,1183,567,152.78
2954,1035,612,1181,569,152.2
2955,1033,612,1180,570,152.88
2956,1031,612,1179,571,153.57
2957,1028,611,1177,571,154.28
2958,1024,610,1174,569,155.5
2959,1020,609,1169,568,154.54
2960,1015,608,1163,567,153.57
2961,1011,608,1159,566,153.84
2962,1008,609,1155,564,153.73
2963,1005,610,1152,565,153.73
2964,1002,612,1149,565,154.33
2965,1000,613,1147,566,154.33
2966,999,612,1146,565,154.33
2967,999,613,1145,565,153.69
2968,1000,615,1145,566,153.06
2969,1001,618,1144,566,152.16
2970,1005,620,1146,565,151.35
2971,1012,624,1151,561,152.61
2972,1022,626,1158,556,152.96
2973,1036,625,0,0,
2974,1051,613,0,0,
2975,0,0,0,0,
2976,0,0,0,0,
2977,0,0,0,0,
2978,1137,578,1292,556,156.55
2979,1142,583,1295,561,154.57
2980,1144,588,1297,564,154.87
2981,1144,593,1297,565,155.54
2982,1143,596,1298,566,157.88
2983,1143,595,1299,568,158.32
2984,1144,595,1302,568,160.29
2985,1144,594,1302,568,160.12
2986,1145,594,1302,566,159.48
2987,1146,595,1302,566,158.67
2988,1148,596,1303,565,158.07
2989,1151,598,1304,565,156.52
2990,1151,598,1304,563,156.95
2991,1152,600,1300,562,152.8
2992,1153,602,1299,563,151.12
2993,1154,603,1299,563,150.42
2994,1156,604,1300,564,149.45
2995,1159,603,1302,562,148.76
2996,1162,602,1303,562,146.56
2997,1164,602,1304,561,145.88
2998,1167,602,1305,561,143.96
2999,1169,601,1307,560,143.96
3000,1170,601,1306,559,142.34
3001,1173,600,1307,558,140.43
3002,1176,599,1308,557,138.52
3003,1179,599,0,0,
3004,1182,598,0,0,
3005,1185,598,0,0,
3006,1187,598,0,0,
3007,1188,598,0,0,
3008,1189,598,0,0,
3009,1190,598,0,0,
3010,1190,598,0,0,
3011,1190,598,0,0,
3012,1190,599,0,0,
3013,1188,599,1321,560,138.6
3014,1188,599,1320,562,137.09
3015,1187,599,1320,562,138.05
3016,1187,599,1321,562,139.01
3017,1187,599,1320,561,138.32
3018,1187,599,1320,561,138.32
3019,1191,599,1320,560,134.77
3020,0,0,0,0,
3021,0,0,0,0,
3022,0,0,0,0,
3023,1201,601,0,0,
3024,1201,603,0,0,
3025,1200,605,0,0,
